state,timestamp,leading_candidate_name,trailing_candidate_name,leading_candidate_votes,trailing_candidate_votes,vote_differential,votes_remaining,new_votes,leading_candidate_partition,trailing_candidate_partition,precincts_reporting,precincts_total,hurdle,hurdle_change,hurdle_mov_avg
Pennsylvania (EV: 20),2020-11-11 03:20:22.443000,Biden,Trump,3372303,3326687,45616,43508,605,0.39586776859504136,0.6041322314049586,8843,9128,1.017926548789855,0.005761235937545406,0.4265333333333333
Pennsylvania (EV: 20),2020-11-11 03:09:02.477000,Biden,Trump,3372069,3326327,45742,44113,687,0.5502183406113537,0.4497816593886463,8824,9128,1.0121653128523096,0.008718773019706916,0.41773333333333335
Pennsylvania (EV: 20),2020-11-10 23:53:21.204000,Biden,Trump,3371708,3326035,45673,44800,38,0.6842105263157895,0.3157894736842105,8823,9128,1.0034465398326027,0.0005881579733786335,0.4103
Pennsylvania (EV: 20),2020-11-10 23:33:01.329000,Biden,Trump,3371682,3326023,45659,44838,1135,0.3889867841409692,0.6110132158590308,8823,9128,1.002858381859224,0.009828552942031776,0.4100666666666667
Pennsylvania (EV: 20),2020-11-10 23:13:21.768000,Biden,Trump,3371254,3325343,45911,45973,884,0.32352941176470584,0.6764705882352942,8821,9128,0.9930298289171923,0.006090891625971651,0.39166666666666666
Pennsylvania (EV: 20),2020-11-10 22:38:01.509000,Biden,Trump,3370974,3324751,46223,46857,7,0.7857142857142857,0.21428571428571427,8820,9128,0.9869389372912206,0.00011628312209299718,0.37543333333333334
Pennsylvania (EV: 20),2020-11-10 22:19:21.907000,Biden,Trump,3370969,3324750,46219,46864,1755,0.31310541310541307,0.6868945868945869,8820,9128,0.9868226541691276,0.011057528826157292,0.3754
Pennsylvania (EV: 20),2020-11-10 21:51:41.038000,Biden,Trump,3370405,3323530,46875,48619,334,0.19610778443113774,0.8038922155688623,8816,9128,0.9757651253429703,0.0012155889393897779,0.34253333333333336
Pennsylvania (EV: 20),2020-11-10 21:33:23.186000,Biden,Trump,3370342,3323264,47078,48953,426,0.5880281690140845,0.4119718309859155,8815,9128,0.9745495364035806,0.00490752004921069,0.33776666666666666
Pennsylvania (EV: 20),2020-11-10 21:23:41.646000,Biden,Trump,3370096,3323093,47003,49379,219,0.24200913242009137,0.7579908675799086,8814,9128,0.9696420163543699,0.0009622682445897812,0.341
Pennsylvania (EV: 20),2020-11-10 20:59:21.310000,Biden,Trump,3370045,3322929,47116,49598,237,0.23839662447257381,0.7616033755274262,8814,9128,0.9686797481097801,0.0010145997393146144,0.33903333333333335
Pennsylvania (EV: 20),2020-11-10 20:49:41.745000,Biden,Trump,3369991,3322751,47240,49835,6,0.0,1.0,8814,9128,0.9676651483704655,-3.128701407173473e-06,0.33673333333333333
Pennsylvania (EV: 20),2020-11-10 20:40:40.736000,Biden,Trump,3369991,3322745,47246,49841,423,0.3865248226950354,0.6134751773049646,8814,9128,0.9676682770718726,0.0030334736527030115,0.33663333333333334
Pennsylvania (EV: 20),2020-11-10 20:32:01.081000,Biden,Trump,3369832,3322490,47342,50264,337,0.6216617210682492,0.37833827893175076,8814,9128,0.9646348034191696,0.003946449601598845,0.33463333333333334
Pennsylvania (EV: 20),2020-11-10 20:21:20.890000,Biden,Trump,3369626,3322366,47260,50601,217,0.6036866359447004,0.39631336405529954,8814,9128,0.9606883538175708,0.0024364672847916324,0.33563333333333334
Pennsylvania (EV: 20),2020-11-10 19:41:48.148000,Biden,Trump,3369499,3322284,47215,50818,591,0.3595600676818951,0.6404399323181049,8814,9128,0.9582518865327792,0.0037257200237098553,0.3362
Pennsylvania (EV: 20),2020-11-10 19:27:08.470000,Biden,Trump,3369292,3321911,47381,51409,141,0.13829787234042556,0.8617021276595744,8813,9128,0.9545261665090693,0.00027102862278072237,0.33286666666666664
Pennsylvania (EV: 20),2020-11-10 18:44:24.556000,Biden,Trump,3369274,3321791,47483,51550,315,0.2952380952380952,0.7047619047619048,8813,9128,0.9542551378862886,0.0015536813127808857,0.331
Pennsylvania (EV: 20),2020-11-10 18:34:44.844000,Biden,Trump,3369182,3321570,47612,51865,3,0.33333333333333337,0.6666666666666666,8812,9128,0.9527014565735077,1.691105493939471e-05,0.3275666666666667
Pennsylvania (EV: 20),2020-11-10 18:21:05.727000,Biden,Trump,3369181,3321568,47613,51868,174,0.23563218390804597,0.764367816091954,8812,9128,0.9526845455185683,0.0006505514032209003,0.3274666666666667
Pennsylvania (EV: 20),2020-11-10 18:17:05.285000,Biden,Trump,3369142,3321437,47705,52042,1823,1.3137685134393857,-0.3137685134393856,8812,9128,0.9520339941153474,0.04319797643419232,0.32156666666666667
Pennsylvania (EV: 20),2020-11-10 17:33:03.934000,Biden,Trump,3365775,3321037,44738,53865,437,0.39931350114416475,0.6006864988558352,8812,9128,0.9088360176811551,0.0025320514697911856,0.32713333333333333
Pennsylvania (EV: 20),2020-11-10 17:22:24.126000,Biden,Trump,3365601,3320775,44826,54302,819,0.33089133089133094,0.6691086691086691,8812,9128,0.9063039662113639,0.003619633518203269,0.3224
Pennsylvania (EV: 20),2020-11-10 02:18:36.294000,Biden,Trump,3365338,3320235,45103,55121,489,0.3323108384458078,0.6676891615541922,8811,9128,0.9026843326931606,0.0021233006760839057,0.3116
Pennsylvania (EV: 20),2020-11-10 01:37:15.632000,Biden,Trump,3365177,3319910,45267,55610,582,0.4604810996563574,0.5395189003436426,8810,9128,0.9005610320170767,0.0037984559570223286,0.3052
Pennsylvania (EV: 20),2020-11-09 23:37:54.043000,Biden,Trump,3364965,3319652,45313,56192,1479,0.46957403651115615,0.5304259634888439,8810,9128,0.8967625760600544,0.009560064156772574,0.3000333333333333
Pennsylvania (EV: 20),2020-11-09 22:21:02.124000,Biden,Trump,3364279,3318876,45403,57671,1148,0.5013066202090593,0.49869337979094075,8809,9128,0.8872025119032818,0.0077148172652820035,0.28736666666666666
Pennsylvania (EV: 20),2020-11-09 21:37:10.035000,Biden,Trump,3363667,3318267,45400,58819,1705,0.581524926686217,0.418475073313783,8808,9128,0.8794876946379998,0.013188517815109768,0.27876666666666666
Pennsylvania (EV: 20),2020-11-09 21:15:22.385000,Biden,Trump,3362551,3317429,45122,60524,182,0.8131868131868132,0.18681318681318682,8807,9128,0.86629917682289,0.0020563890043282518,0.27053333333333335
Pennsylvania (EV: 20),2020-11-09 20:21:53.569000,Biden,Trump,3362405,3317397,45008,60706,142,0.3063380281690141,0.6936619718309859,8807,9128,0.8642427878185618,0.00041603119199651317,0.27103333333333335
Pennsylvania (EV: 20),2020-11-09 19:32:50.999000,Biden,Trump,3362343,3317280,45063,60848,776,0.38208762886597936,0.6179123711340206,8807,9128,0.8638267566265653,0.003178160220167925,0.2690666666666667
Pennsylvania (EV: 20),2020-11-09 18:58:32.200000,Biden,Trump,3362051,3316805,45246,61624,690,0.3057971014492754,0.6942028985507246,8807,9128,0.8606485964063973,0.00191425525047062,0.26016666666666666
Pennsylvania (EV: 20),2020-11-09 18:41:15.883000,Biden,Trump,3361847,3316333,45514,62314,21,0.26190476190476186,0.7380952380952381,8807,9128,0.8587343411559267,4.2766014222261894e-05,0.2505
Pennsylvania (EV: 20),2020-11-09 18:30:48.110000,Biden,Trump,3361842,3316318,45524,62335,344,0.3968023255813954,0.6031976744186046,8807,9128,0.8586915751417045,0.0014376602823082951,0.2501333333333333
Pennsylvania (EV: 20),2020-11-09 17:18:15.904000,Biden,Trump,3361708,3316113,45595,62679,67,0.03731343283582089,0.9626865671641791,8807,9128,0.8572539148593962,-0.0001048010198503313,0.24633333333333332
Pennsylvania (EV: 20),2020-11-09 16:42:23.456000,Biden,Trump,3361700,3316043,45657,62746,27,0.2592592592592593,0.7407407407407407,8807,9128,0.8573587158792465,5.2818705685298006e-05,0.24483333333333332
Pennsylvania (EV: 20),2020-11-09 15:59:49.976000,Biden,Trump,3361694,3316024,45670,62773,3,0.0,1.0,8807,9128,0.8573058971735612,-6.5073735228127205e-06,0.2444
Pennsylvania (EV: 20),2020-11-09 14:45:57.012000,Biden,Trump,3361694,3316021,45673,62776,52,0.5288461538461539,0.47115384615384615,8807,9128,0.857312404547084,0.00032478552051840026,0.24433333333333335
Pennsylvania (EV: 20),2020-11-09 13:09:27.815000,Biden,Trump,3361668,3315998,45670,62828,5002,0.7475009996001599,0.2524990003998401,8807,9128,0.8569876190265656,0.044911851173258244,0.244
Pennsylvania (EV: 20),2020-11-08 21:06:53.057000,Biden,Trump,3358920,3315726,43194,67830,1858,0.44402583423035524,0.5559741657696448,8807,9128,0.8120757678533074,0.006996355339898619,0.24526666666666666
Pennsylvania (EV: 20),2020-11-08 20:11:03.674000,Biden,Trump,3358109,3314707,43402,69688,1376,0.6976744186046512,0.3023255813953488,8806,9128,0.8050794125134088,0.009857563533709923,0.22496666666666668
Pennsylvania (EV: 20),2020-11-08 18:42:05.797000,Biden,Trump,3357155,3314297,42858,71064,1709,0.9169104739613809,0.08308952603861908,8805,9128,0.7952218489796988,0.016873206779264516,0.2206
Pennsylvania (EV: 20),2020-11-08 18:21:25.964000,Biden,Trump,3355592,3314159,41433,72773,855,0.656140350877193,0.34385964912280703,8805,9128,0.7783486422004343,0.005118825129252769,0.22763333333333333
Pennsylvania (EV: 20),2020-11-08 15:10:23.215000,Biden,Trump,3355037,3313871,41166,73628,5164,0.8745158791634392,0.1254841208365608,8805,9128,0.7732298170711815,0.04287042104495653,0.22373333333333334
Pennsylvania (EV: 20),2020-11-07 23:15:18.189000,Biden,Trump,3350534,3313236,37298,78792,607,0.3591433278418451,0.6408566721581549,8805,9128,0.730359396026225,0.0007322923187574881,0.23793333333333333
Pennsylvania (EV: 20),2020-11-07 21:09:02.519000,Biden,Trump,3350322,3312853,37469,79399,2425,0.5288659793814433,0.4711340206185567,8805,9128,0.7296271037074675,0.007847050026213775,0.22956666666666667
Pennsylvania (EV: 20),2020-11-07 20:23:49.644000,Biden,Trump,3349064,3311735,37329,81824,1938,1.252063983488132,-0.2520639834881321,8802,9128,0.7217800536812538,0.022815431044081347,0.213
Pennsylvania (EV: 20),2020-11-07 16:33:11.028000,Biden,Trump,3345724,3311310,34414,83762,12330,0.7263179237631792,0.2736820762368208,8802,9128,0.6989646226371724,0.05539341807484399,0.25156666666666666
Pennsylvania (EV: 20),2020-11-07 15:18:32.790000,Biden,Trump,3336887,3308054,28833,96092,0,0,0,8785,9128,0.6435712045623284,0.0031712113388491225,0.26203333333333334
Pennsylvania (EV: 20),2020-11-07 14:49:53.923000,Biden,Trump,3336887,3308054,28833,98167,0,0,0,8785,9128,0.6403999932234793,-0.0016275247976187401,0.26203333333333334
Pennsylvania (EV: 20),2020-11-07 14:41:16.994000,Biden,Trump,3336887,3308054,28833,97091,0,0,0,8785,9128,0.642027518021098,0.003137743117242353,0.26203333333333334
Pennsylvania (EV: 20),2020-11-07 14:31:24.360000,Biden,Trump,3336887,3308054,28833,99187,0,0,0,8785,9128,0.6388897749038557,-5.7172308752018175e-05,0.26203333333333334
Pennsylvania (EV: 20),2020-11-07 14:22:11.649000,Biden,Trump,3336887,3308054,28833,99148,0,0,0,8785,9128,0.6389469472126077,-0.027065024797623294,0.26203333333333334
Pennsylvania (EV: 20),2020-11-07 03:46:10.129000,Biden,Trump,3336887,3308054,28833,83589,3201,0.7660106216807248,0.23398937831927522,8785,9128,0.666011972010231,0.016172750956611526,0.26203333333333334
Pennsylvania (EV: 20),2020-11-07 02:42:20.244000,Biden,Trump,3334451,3307321,27130,86790,9256,0.7930531547104581,0.2069468452895419,8780,9128,0.6498392210536195,0.04330694375959354,0.28426666666666667
Pennsylvania (EV: 20),2020-11-07 01:50:28.837000,Biden,Trump,3327151,3305446,21705,96046,2426,0.7734954657873042,0.22650453421269579,8763,9128,0.6065322772940259,0.009522018714202884,0.3475666666666667
Pennsylvania (EV: 20),2020-11-07 01:41:25.877000,Biden,Trump,3325288,3304910,20378,98472,2758,0.6608049311094997,0.3391950688905004,8763,9128,0.597010258579823,0.007123960711527322,0.3560333333333333
Pennsylvania (EV: 20),2020-11-07 01:06:18.371000,Biden,Trump,3323995,3304504,19491,101230,205,0.2731707317073171,0.7268292682926829,8763,9128,0.5898862978682957,-0.0002638123538348802,0.3534
Pennsylvania (EV: 20),2020-11-07 00:46:31.741000,Biden,Trump,3323940,3304356,19584,101435,5497,0.7546843732945243,0.24531562670547571,8762,9128,0.5901501102221306,0.018054288686661923,0.3505666666666667
Pennsylvania (EV: 20),2020-11-06 23:56:10.432000,Biden,Trump,3319831,3303047,16784,106932,437,0.23913043478260865,0.7608695652173914,8753,9128,0.5720958215354687,-0.0007424461715861419,0.3686333333333333
Pennsylvania (EV: 20),2020-11-06 23:47:38.289000,Biden,Trump,3319730,3302718,17012,107369,3878,0.769339865910263,0.23066013408973698,8752,9128,0.5728382677070548,0.012150539363783963,0.3615333333333333
Pennsylvania (EV: 20),2020-11-06 23:29:05.649000,Biden,Trump,3316772,3301849,14923,111247,1701,0.6122868900646679,0.38771310993533215,8488,9128,0.5606877283432709,0.0027005986144493788,0.36696666666666666
Pennsylvania (EV: 20),2020-11-06 22:43:08.386000,Biden,Trump,3315745,3301204,14541,112948,62,0.5403225806451613,0.4596774193548387,8486,9128,0.5579871297288215,5.742149212928371e-05,0.36256666666666665
Pennsylvania (EV: 20),2020-11-06 22:24:11.877000,Biden,Trump,3315712,3301176,14536,113010,402,0.4937810945273632,0.5062189054726368,8486,9128,0.5579297082366922,0.00020518367080701871,0.3622666666666667
Pennsylvania (EV: 20),2020-11-06 22:10:24.726000,Biden,Trump,3315521,3300980,14541,113412,85,0.6352941176470588,0.36470588235294116,8486,9128,0.5577245245658852,0.0001635910508621663,0.35963333333333336
Pennsylvania (EV: 20),2020-11-06 21:43:24.696000,Biden,Trump,3315372,3300854,14518,113497,527,0.30170777988614805,0.698292220113852,8486,9128,0.557560933515023,-0.0006206675482950397,0.35946666666666666
Pennsylvania (EV: 20),2020-11-06 21:33:35.696000,Biden,Trump,3315215,3300488,14727,114024,9,0.6666666666666667,0.3333333333333333,8485,9128,0.558181601063318,1.8408727869290153e-05,0.3526666666666667
Pennsylvania (EV: 20),2020-11-06 21:23:20.762000,Biden,Trump,3315208,3300484,14724,114033,218,0.518348623853211,0.481651376146789,8485,9128,0.5581631923354488,0.0001582556250286915,0.3526666666666667
Pennsylvania (EV: 20),2020-11-06 21:14:25.339000,Biden,Trump,3315096,3300380,14716,114251,5148,0.6044094794094794,0.3955905205905206,8485,9128,0.5580049367104201,0.007277636653256092,0.3514
Pennsylvania (EV: 20),2020-11-06 20:56:36.094000,Biden,Trump,3312023,3298382,13641,119399,293,0.1706484641638225,0.8293515358361775,8473,9128,0.550727300057164,-0.000666568467578954,0.3111333333333333
Pennsylvania (EV: 20),2020-11-06 20:46:47.323000,Biden,Trump,3311976,3298142,13834,119692,186,0.8413978494623656,0.1586021505376344,8473,9128,0.5513938685247429,0.0006193245045181817,0.30423333333333336
Pennsylvania (EV: 20),2020-11-06 20:29:09.722000,Biden,Trump,3311821,3298114,13707,119878,4,0.25,0.75,8473,9128,0.5507745440202247,-6.430151549552399e-06,0.304
Pennsylvania (EV: 20),2020-11-06 20:17:51.562000,Biden,Trump,3311820,3298111,13709,119882,255,0.592156862745098,0.40784313725490196,8473,9128,0.5507809741717743,0.00031661887453571236,0.30393333333333333
Pennsylvania (EV: 20),2020-11-06 19:22:14.276000,Biden,Trump,3311673,3298011,13662,120137,383,0.6462140992167102,0.3537859007832898,8473,9128,0.5504643552972386,0.0006534068479765454,0.3015333333333333
Pennsylvania (EV: 20),2020-11-06 19:13:48.402000,Biden,Trump,3311374,3297824,13550,120520,30,0.3666666666666667,0.6333333333333333,8472,9128,0.549810948449262,-1.9461726171066118e-05,0.29856666666666665
Pennsylvania (EV: 20),2020-11-06 19:11:02.226000,Biden,Trump,3311365,3297807,13558,120550,1869,0.5395933654360621,0.46040663456393793,8471,9128,0.5498304101754331,0.0014626398092957293,0.29806666666666665
Pennsylvania (EV: 20),2020-11-06 18:59:15.457000,Biden,Trump,3310371,3296961,13410,122419,177,0.6016949152542372,0.3983050847457627,8469,9128,0.5483677703661374,0.0002258453379444525,0.2771
Pennsylvania (EV: 20),2020-11-06 18:40:11.567000,Biden,Trump,3310266,3296892,13374,122596,18,0.5833333333333333,0.4166666666666667,8469,9128,0.5481419250281929,2.0183352615887884e-05,0.2755
Pennsylvania (EV: 20),2020-11-06 18:24:05.733000,Biden,Trump,3310256,3296885,13371,122614,4143,0.6183924692251992,0.38160753077480086,8469,9128,0.548121741675577,0.00565120912190209,0.2753
Pennsylvania (EV: 20),2020-11-06 17:53:42.779000,Biden,Trump,3307724,3295334,12390,126757,6984,0.6892898052691867,0.3107101947308133,8462,9128,0.542470532553675,0.012433608707351551,0.2397
Pennsylvania (EV: 20),2020-11-06 17:05:29.263000,Biden,Trump,3302977,3293231,9746,133741,2617,0.6679403897592664,0.33205961024073366,8462,9128,0.5300369238463234,0.003922531189242906,0.19616666666666666
Pennsylvania (EV: 20),2020-11-06 16:41:57.998000,Biden,Trump,3301245,3292378,8867,136358,300,0.23333333333333328,0.7666666666666667,8460,9128,0.5261143926570805,-0.0005138892468468104,0.178
Pennsylvania (EV: 20),2020-11-06 16:15:24.101000,Biden,Trump,3301176,3292149,9027,136658,4891,0.7274585974238397,0.2725414025761603,8460,9128,0.5266282819039273,0.009000284192134611,0.17156666666666667
Pennsylvania (EV: 20),2020-11-06 16:03:11.367000,Biden,Trump,3297652,3290850,6802,141549,64,0.3125,0.6875,8454,9128,0.5176279977117927,-7.112085412097624e-05,0.14733333333333334
Pennsylvania (EV: 20),2020-11-06 15:27:32.445000,Biden,Trump,3297614,3290788,6826,141613,24,0.6458333333333333,0.3541666666666667,8454,9128,0.5176991185659137,2.874298957689092e-05,0.14613333333333334
Pennsylvania (EV: 20),2020-11-06 15:23:29.360000,Biden,Trump,3297599,3290780,6819,141637,15,0.5666666666666667,0.43333333333333335,8454,9128,0.5176703755763368,9.54809762943043e-06,0.14596666666666666
Pennsylvania (EV: 20),2020-11-06 15:11:34.806000,Biden,Trump,3297591,3290774,6817,141652,136,0.7941176470588236,0.20588235294117646,8454,9128,0.5176608274787073,0.00030517215944447784,0.14583333333333334
Pennsylvania (EV: 20),2020-11-06 14:58:41.776000,Biden,Trump,3297484,3290747,6737,141788,2949,0.6897253306205493,0.31027466937945064,8453,9128,0.5173556553192629,0.004349816125898576,0.14543333333333333
Pennsylvania (EV: 20),2020-11-06 14:55:24.663000,Biden,Trump,3295468,3289850,5618,144737,306,0.5506535947712419,0.4493464052287582,8451,9128,0.5130058391933643,0.00014742853495075536,0.1271
Pennsylvania (EV: 20),2020-11-06 13:52:37.632000,Biden,Trump,3295304,3289717,5587,145043,31412,0.8762256462498408,0.12377435375015917,8450,9128,0.5128584106584135,0.05758935883948002,0.12377435375015917
Pennsylvania (EV: 20),2020-11-06 13:15:23.381000,Trump,Biden,3285957,3267908,18049,176455,0,0,0,8385,9128,0.5447309481810665,0.0075986917247004016,0.7997
Pennsylvania (EV: 20),2020-11-06 12:55:44.393000,Trump,Biden,3285957,3267908,18049,207247,0,0,0,8385,9128,0.5371322564563661,0.010270442410941993,0.7997
Pennsylvania (EV: 20),2020-11-06 12:48:04.678000,Trump,Biden,3285957,3267908,18049,271216,27,0.537037037037037,0.46296296296296297,8385,9128,0.5268618140454241,0.0005362019622728864,0.7997
Pennsylvania (EV: 20),2020-11-06 12:23:27.025000,Trump,Biden,3285943,3267896,18047,275628,-280,0.825,0.175,8385,9128,0.5263256120831512,-0.0003636005158578204,0.8065666666666667
Pennsylvania (EV: 20),2020-11-06 06:30:57.892000,Trump,Biden,3286171,3267942,18229,275348,5878,0.13023137121469885,0.8697686287853011,8385,9128,0.526689212599009,-0.007037061087493912,0.8001
Pennsylvania (EV: 20),2020-11-06 05:05:06.029000,Trump,Biden,3285445,3262869,22576,281226,5549,0.3759235898360065,0.6240764101639935,8372,9128,0.5337262736865029,-0.0016234784146873515,0.7864333333333333
Pennsylvania (EV: 20),2020-11-06 04:51:40.651000,Trump,Biden,3283390,3259437,23953,286775,1254,0.28827751196172247,0.7117224880382775,8372,9128,0.5353497521011903,-0.0007392733102795646,0.8068
Pennsylvania (EV: 20),2020-11-06 04:29:30.258000,Trump,Biden,3283032,3258548,24484,288029,3865,0.2626131953428201,0.7373868046571799,8371,9128,0.5360890254114699,-0.0025814198351635786,0.8072333333333334
Pennsylvania (EV: 20),2020-11-06 03:45:43.783000,Trump,Biden,3282048,3255729,26319,291894,13909,0.1314256955927816,0.8685743044072184,8366,9128,0.5386704452466334,-0.014713339151774862,0.8052
Pennsylvania (EV: 20),2020-11-06 03:33:20.409000,Trump,Biden,3280308,3243736,36572,305803,8046,0.20587869748943577,0.7941213025105642,8338,9128,0.5533837843984083,-0.006006195742952469,0.7369333333333333
Pennsylvania (EV: 20),2020-11-06 03:16:43.516000,Trump,Biden,3278696,3237391,41305,313849,2431,0.32784862196626907,0.6721513780337309,8328,9128,0.5593899801413608,-0.0008179270544126371,0.7063
Pennsylvania (EV: 20),2020-11-06 02:37:26.682000,Trump,Biden,3277918,3235776,42142,316280,15150,0.27848184818481847,0.7215181518151815,8326,9128,0.5602079071957734,-0.007079401147779385,0.7129333333333333
Pennsylvania (EV: 20),2020-11-06 02:07:55.159000,Trump,Biden,3273789,3224935,48854,331430,4035,0.2748451053283767,0.7251548946716233,8316,9128,0.5672873083435528,-0.0018203394340104984,0.7228333333333333
Pennsylvania (EV: 20),2020-11-06 01:52:07.763000,Trump,Biden,3272697,3222026,50671,335465,7474,0.32940861653732945,0.6705913834626706,8309,9128,0.5691076477775633,-0.0020703909575199297,0.7151
Pennsylvania (EV: 20),2020-11-06 01:44:07.375000,Trump,Biden,3270273,3217052,53221,342939,0,0,0,8298,9128,0.5711780387350832,0.0011150723607276092,0.753
Pennsylvania (EV: 20),2020-11-06 01:33:55.993000,Trump,Biden,3270273,3217052,53221,347939,9975,0.2461152882205514,0.7538847117794486,8298,9128,0.5700629663743556,-0.00494041591811778,0.753
Pennsylvania (EV: 20),2020-11-06 01:26:00.010000,Trump,Biden,3267857,3209571,58286,357914,4130,0.20157384987893467,0.7984261501210653,8298,9128,0.5750033822924734,-0.0024752796906499785,0.7736333333333333
Pennsylvania (EV: 20),2020-11-06 01:22:40.311000,Trump,Biden,3267050,3206299,60751,362044,8867,0.332299537611368,0.667700462388632,8293,9128,0.5774786619831234,-0.002007389709138052,0.7699666666666667
Pennsylvania (EV: 20),2020-11-06 00:55:18.438000,Trump,Biden,3264187,3200462,63725,370911,936,0.21100427350427353,0.7889957264957265,8287,9128,0.5794860516922614,-0.0005111394964192328,0.7778333333333334
Pennsylvania (EV: 20),2020-11-06 00:35:53.742000,Trump,Biden,3263995,3199729,64266,371847,545,0.5266055045871559,0.47339449541284406,8286,9128,0.5799971911886806,0.00012989454019618485,0.7739333333333334
Pennsylvania (EV: 20),2020-11-06 00:11:13.094000,Trump,Biden,3263944,3199707,64237,372392,12480,0.12451923076923077,0.8754807692307692,8284,9128,0.5798672966484845,-0.009379854931933274,0.7774
Pennsylvania (EV: 20),2020-11-05 23:59:07.363000,Trump,Biden,3262477,3188868,73609,384872,205,0.6048780487804878,0.3951219512195122,8258,9128,0.5892471515804177,0.00010678870020508491,0.6891333333333334
Pennsylvania (EV: 20),2020-11-05 23:51:41.200000,Trump,Biden,3262354,3188788,73566,385077,4634,0.29920155373327584,0.7007984462667242,8258,9128,0.5891403628802127,-0.0012210458202572827,0.6909666666666666
Pennsylvania (EV: 20),2020-11-05 23:30:04.892000,Trump,Biden,3260796,3185369,75427,389711,4416,0.1731204710144928,0.8268795289855072,8254,9128,0.5903614087004699,-0.002577340130102468,0.6852
Pennsylvania (EV: 20),2020-11-05 23:25:57.686000,Trump,Biden,3260054,3181740,78314,394127,405,0.5,0.5,8230,9128,0.5929387488305724,7.13511799722566e-05,0.6611
Pennsylvania (EV: 20),2020-11-05 22:53:30.574000,Trump,Biden,3260054,3181740,78314,394532,35858,0.3366752189190697,0.6633247810809303,8229,9128,0.5928673976506001,-0.0053384100633100395,0.6633387249707179
Pennsylvania (EV: 20),2020-11-05 22:45:37.954000,Trump,Biden,3248210,3158183,90027,430390,1333,0.3068267066766691,0.6931732933233309,8196,9128,0.5982058077139102,-0.0002732870665312914,0.6988666666666666
Pennsylvania (EV: 20),2020-11-05 22:15:13.564000,Trump,Biden,3247808,3157266,90542,431723,12,0.5,0.5,8195,9128,0.5984790947804415,2.9264039292931088e-06,0.7049666666666666
Pennsylvania (EV: 20),2020-11-05 21:53:18.781000,Trump,Biden,3247802,3157260,90542,431735,13957,0.3162928996202622,0.6837071003797378,8195,9128,0.5984761683765122,-0.002464609071138768,0.7051
Pennsylvania (EV: 20),2020-11-05 21:45:23.890000,Trump,Biden,3243447,3147777,95670,445692,6636,0.38291139240506333,0.6170886075949367,8186,9128,0.600940777447651,-0.0001395877755226982,0.7170666666666666
Pennsylvania (EV: 20),2020-11-05 21:29:17.300000,Trump,Biden,3240925,3143701,97224,452328,1830,0.31311475409836065,0.6868852459016394,8177,9128,0.6010803652231737,-0.0003191150616462801,0.7194333333333334
Pennsylvania (EV: 20),2020-11-05 21:21:19.035000,Trump,Biden,3240358,3142450,97908,454158,86,0.5465116279069768,0.45348837209302323,8175,9128,0.6013994802848199,2.8834373733244156e-05,0.7196666666666667
Pennsylvania (EV: 20),2020-11-05 21:13:32.296000,Trump,Biden,3240314,3142414,97900,454244,0,0,0,8175,9128,0.6013706459110867,0.0056214301798865884,0.7203666666666667
Pennsylvania (EV: 20),2020-11-05 21:05:33.368000,Trump,Biden,3240314,3142414,97900,479244,13746,0.1697221009748291,0.8302778990251709,8175,9128,0.5957492157312001,-0.006359312937369466,0.7203666666666667
Pennsylvania (EV: 20),2020-11-05 20:48:22.279000,Trump,Biden,3238057,3131077,106980,492990,4486,0.3454079358002675,0.6545920641997325,8168,9128,0.6021085286685696,-0.0004066016592322308,0.6546333333333333
Pennsylvania (EV: 20),2020-11-05 20:40:29.018000,Trump,Biden,3236478,3128111,108367,497476,942,0.3752653927813163,0.6247346072186837,8160,9128,0.6025151303278018,-3.0123296850259607e-05,0.6829333333333333
Pennsylvania (EV: 20),2020-11-05 20:15:28.984000,Trump,Biden,3236132,3127530,108602,498418,34,0.6470588235294117,0.35294117647058826,8159,9128,0.602545253624652,1.749620402502483e-05,0.6898333333333333
Pennsylvania (EV: 20),2020-11-05 20:01:34.938000,Trump,Biden,3236110,3127518,108592,498452,3862,0.47669601242879334,0.5233039875712067,8159,9128,0.602527757420627,0.000624906507506573,0.6904
Pennsylvania (EV: 20),2020-11-05 19:37:18.729000,Trump,Biden,3234509,3125737,108772,502314,3349,0.3533890713645864,0.6466109286354136,8155,9128,0.6019028509131205,-0.0002537970181636373,0.7333333333333333
Pennsylvania (EV: 20),2020-11-05 19:32:33.174000,Trump,Biden,3233346,3123592,109754,505663,4226,0.308920965451964,0.691079034548036,8153,9128,0.6021566479312841,-0.0006839961363362956,0.7627333333333334
Pennsylvania (EV: 20),2020-11-05 19:29:35.211000,Trump,Biden,3232066,3120697,111369,509889,0,0,0,8147,9128,0.6028406440676204,-8.0806373171316e-05,0.7936
Pennsylvania (EV: 20),2020-11-05 19:12:36.957000,Trump,Biden,3232066,3120697,111369,509512,4515,0.20741971207087484,0.7925802879291252,8147,9128,0.6029214504407917,-0.0016081969386012585,0.7936
Pennsylvania (EV: 20),2020-11-05 18:24:54.828000,Trump,Biden,3231147,3117136,114011,514027,2451,0.43268053855569155,0.5673194614443084,8147,9128,0.604529647379393,0.0002062104252403829,0.8110333333333334
